trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1297,False,"{'a': 0.85, 'e': 0.07452672717825178}",30,4,29.08932275225204,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
1298,False,"{'a': 0.85, 'e': 0.07437767372389527}",25,8,-33.48363266660578,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1299,False,"{'a': 0.85, 'e': 0.07422891837644748}",30,3,22.860084061216753,"{0: 24, 1: 3, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.85, 'e': 0.07408046053969458}",30,10,38.43294740976984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.85, 'e': 0.0739322996186152}",30,11,15.49495018704095,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.85, 'e': 0.07378443501937797}",20,6,22.85116838384164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.85, 'e': 0.07363686614933922}",30,10,34.15043775778908,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.85, 'e': 0.07348959241704053}",25,8,11.928692413082553,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.85, 'e': 0.07334261323220645}",25,11,22.211146488954036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.85, 'e': 0.07319592800574204}",20,1,29.960775729225688,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.85, 'e': 0.07304953614973056}",25,19,11.974807229568416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.85, 'e': 0.0729034370774311}",20,10,15.075897215026412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.85, 'e': 0.07275763020327625}",20,8,-2.719873402210137,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1310,False,"{'a': 0.85, 'e': 0.07261211494286969}",20,6,26.032070246575916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.85, 'e': 0.07246689071298396}",20,12,-26.172488446799463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1312,False,"{'a': 0.85, 'e': 0.07232195693155799}",30,16,26.459600549775136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.85, 'e': 0.07217731301769488}",20,11,18.75494926383312,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.85, 'e': 0.07203295839165949}",20,13,13.186623776753898,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.85, 'e': 0.07188889247487618}",20,12,15.543419281964095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.85, 'e': 0.07174511468992642}",25,13,22.061987973103477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.85, 'e': 0.07160162446054656}",30,24,7.459431252032104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.85, 'e': 0.07145842121162548}",30,8,26.022313020955185,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.85, 'e': 0.07131550436920223}",25,8,33.18408977785099,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.85, 'e': 0.07117287336046382}",30,20,20.454105160767373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.85, 'e': 0.0710305276137429}",25,14,21.797817492355506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.85, 'e': 0.07088846655851541}",25,0,37.15762683669297,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1323,False,"{'a': 0.85, 'e': 0.07074668962539839}",30,18,-0.5275592659185695,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1324,False,"{'a': 0.85, 'e': 0.0706051962461476}",20,10,7.168296309682097,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1325,False,"{'a': 0.85, 'e': 0.0704639858536553}",20,2,19.905911920004655,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.85, 'e': 0.070323057881948}",25,8,-11.84731304462261,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1327,False,"{'a': 0.85, 'e': 0.0701824117661841}",25,16,14.63919478816621,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.85, 'e': 0.07004204694265173}",25,12,24.135826150123172,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.85, 'e': 0.06990196284876643}",30,15,21.7847540271215,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.85, 'e': 0.0697621589230689}",20,6,27.647382260251106,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.85, 'e': 0.06962263460522276}",25,0,42.58421696545055,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1332,False,"{'a': 0.85, 'e': 0.06948338933601232}",25,14,18.84725374075209,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.85, 'e': 0.0693444225573403}",25,12,22.488443830758627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.85, 'e': 0.06920573371222562}",25,11,27.24395992235126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.85, 'e': 0.06906732224480117}",20,9,16.841842492364574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.85, 'e': 0.06892918760031157}",25,20,11.11023138732411,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.85, 'e': 0.06879132922511094}",35,16,37.235242736052335,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.85, 'e': 0.06865374656666072}",20,13,14.22439716521969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.85, 'e': 0.0685164390735274}",20,6,22.90084445570827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.85, 'e': 0.06837940619538035}",35,18,32.099947937463234,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.85, 'e': 0.06824264738298959}",20,11,19.647555987278857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.85, 'e': 0.0681061620882236}",20,3,31.790171792506325,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.85, 'e': 0.06796994976404716}",25,13,14.67065842485906,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.85, 'e': 0.06783400986451907}",20,14,10.62175729945264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.85, 'e': 0.06769834184479002}",20,9,17.94820670173132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.85, 'e': 0.06756294516110044}",25,13,-3.538881212947933,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1347,False,"{'a': 0.85, 'e': 0.06742781927077823}",20,12,14.981040099933372,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.85, 'e': 0.06729296363223668}",25,17,13.248725456714634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.85, 'e': 0.0671583777049722}",30,15,26.105742579208382,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.85, 'e': 0.06702406094956226}",25,3,38.15594735274556,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.85, 'e': 0.06689001282766313}",30,21,8.028895607513414,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.85, 'e': 0.0667562328020078}",20,14,12.935033720030251,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.85, 'e': 0.06662272033640379}",20,0,26.242167522789014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1354,False,"{'a': 0.85, 'e': 0.06648947489573098}",20,10,18.234298859904303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.85, 'e': 0.06635649594593952}",20,0,34.72193680004123,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1356,False,"{'a': 0.85, 'e': 0.06622378295404764}",20,8,19.49661542668534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.85, 'e': 0.06609133538813955}",20,16,7.28665797479948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.85, 'e': 0.06595915271736327}",25,12,27.583586420784307,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.85, 'e': 0.06582723441192855}",20,16,9.035765384899973,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.85, 'e': 0.06569557994310468}",25,11,13.964490694509642,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.85, 'e': 0.06556418878321847}",25,11,-17.15345655253989,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1362,False,"{'a': 0.85, 'e': 0.06543306040565204}",30,20,5.850665916488198,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.85, 'e': 0.06530219428484074}",20,1,34.03221058430022,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.85, 'e': 0.06517158989627106}",35,22,23.54977284006489,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.85, 'e': 0.06504124671647851}",20,6,10.231294560275263,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.85, 'e': 0.06491116422304556}",20,13,11.995225919200985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.85, 'e': 0.06478134189459947}",25,5,25.447930877740752,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.85, 'e': 0.06465177921081026}",25,13,16.311631882016968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.85, 'e': 0.06452247565238864}",25,18,1.3903924368919278,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1370,False,"{'a': 0.85, 'e': 0.06439343070108386}",25,4,33.93693580444116,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.85, 'e': 0.0642646438396817}",20,12,16.655886051002252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.85, 'e': 0.06413611455200233}",25,14,22.42956726109036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.85, 'e': 0.06400784232289833}",20,5,-8.87358840081844,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1374,False,"{'a': 0.85, 'e': 0.06387982663825253}",20,12,14.72732657187239,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.85, 'e': 0.06375206698497603}",25,8,15.634606185580656,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.85, 'e': 0.06362456285100608}",25,12,21.523214117717714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.85, 'e': 0.06349731372530407}",25,17,15.618235567346806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.85, 'e': 0.06337031909785346}",25,15,7.455055991207854,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1379,False,"{'a': 0.85, 'e': 0.06324357845965775}",25,7,31.69873929516822,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.85, 'e': 0.06311709130273843}",30,16,-16.891129371559593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1381,False,"{'a': 0.85, 'e': 0.06299085712013296}",20,8,19.50657070695626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.85, 'e': 0.0628648754058927}",20,9,0.6104360684536043,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1383,False,"{'a': 0.85, 'e': 0.06273914565508092}",20,10,15.350885037529006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.85, 'e': 0.06261366736377075}",20,8,17.377012865224835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.85, 'e': 0.062488440029043205}",20,13,16.444125995260595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.85, 'e': 0.06236346314898512}",25,7,28.998293580997867,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.85, 'e': 0.06223873622268715}",20,15,10.403606597683265,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.85, 'e': 0.06211425875024178}",20,12,18.36439625134652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.85, 'e': 0.06199003023274129}",20,11,-24.80775788650075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1390,False,"{'a': 0.85, 'e': 0.06186605017227581}",20,11,16.701640364959893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.85, 'e': 0.06174231807193126}",20,12,14.743106733934695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.85, 'e': 0.0616188334357874}",25,3,36.999863901999916,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.85, 'e': 0.06149559576891582}",25,12,23.65074097077371,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.85, 'e': 0.06137260457737799}",20,0,35.39361266209043,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1395,False,"{'a': 0.85, 'e': 0.06124985936822323}",30,8,39.51120753130576,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.85, 'e': 0.06112735964948679}",20,10,3.477107887849538,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.85, 'e': 0.06100510493018781}",25,0,30.14708707455969,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1398,False,"{'a': 0.85, 'e': 0.060883094720327435}",20,16,9.12665529796288,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.85, 'e': 0.06076132853088678}",20,11,17.574974604310427,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.85, 'e': 0.06063980587382501}",25,12,-0.05020129910631277,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1401,False,"{'a': 0.85, 'e': 0.06051852626207736}",20,10,17.369622695587527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.85, 'e': 0.06039748920955321}",25,12,22.74230196306499,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.85, 'e': 0.060276694231134104}",30,16,27.052763538620095,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.85, 'e': 0.06015614084267183}",25,19,12.966013895577639,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.85, 'e': 0.060035828560986486}",20,11,15.30349438263823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.85, 'e': 0.05991575690386451}",25,6,26.790552741137837,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1407,False,"{'a': 0.85, 'e': 0.059795925390056785}",20,11,14.584457290555527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.85, 'e': 0.05967633353927667}",30,16,25.06089232446508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.85, 'e': 0.059556980872198115}",20,0,31.503847163420073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1410,False,"{'a': 0.85, 'e': 0.05943786691045372}",30,20,20.93635232714136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.85, 'e': 0.059318991176632814}",20,8,19.23447588525619,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.85, 'e': 0.05920035319427955}",20,7,13.095293152607226,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1413,False,"{'a': 0.85, 'e': 0.05908195248789099}",20,3,25.485107544493417,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.85, 'e': 0.05896378858291521}",25,13,24.23030089223497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.85, 'e': 0.05884586100574938}",30,22,18.26083224610743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.85, 'e': 0.05872816928373788}",20,11,16.045721298227,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.85, 'e': 0.0586107129451704}",20,16,9.046581079309975,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.85, 'e': 0.058493491519280065}",30,20,20.91570533318752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.85, 'e': 0.058376504536241505}",35,25,18.814109784004266,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.85, 'e': 0.05825975152716902}",25,14,22.242871434006723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.85, 'e': 0.058143232024114685}",20,10,-23.485685755650636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1422,False,"{'a': 0.85, 'e': 0.058026945560066455}",35,13,-1.1066697552079914,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1423,False,"{'a': 0.85, 'e': 0.05791089166894632}",25,16,17.123460974102283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.85, 'e': 0.05779506988560843}",20,3,25.02388193095124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.85, 'e': 0.05767947974583722}",20,0,36.65180421019648,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1426,False,"{'a': 0.85, 'e': 0.05756412078634554}",25,10,21.63981356745211,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.85, 'e': 0.05744899254477285}",25,15,21.023685983462013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.85, 'e': 0.0573340945596833}",25,7,27.077258938909374,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.85, 'e': 0.05721942637056394}",30,21,15.950545835384867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.85, 'e': 0.05710498751782281}",20,15,3.01698962218222,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.85, 'e': 0.05699077754278716}",30,21,17.50855421027093,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.85, 'e': 0.05687679598770159}",20,14,11.249342909197885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.85, 'e': 0.05676304239572619}",25,16,14.849607315035751,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.85, 'e': 0.05664951631093473}",25,17,15.66113338962268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.85, 'e': 0.056536217278312866}",20,10,7.793691153955769,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.85, 'e': 0.05642314484375624}",25,15,20.058694531436295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.85, 'e': 0.05631029855406873}",20,14,12.054471046933031,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.85, 'e': 0.056197677956960596}",30,19,22.210728932305145,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.85, 'e': 0.05608528260104667}",25,8,33.04837217319632,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.85, 'e': 0.055973112035844576}",25,13,25.016814233681096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.85, 'e': 0.05586116581177289}",25,17,14.60586296369682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.85, 'e': 0.05574944348014935}",20,13,13.455023649422303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.85, 'e': 0.05563794459318905}",30,23,15.459852613913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.85, 'e': 0.05552666870400267}",30,12,16.509848137773357,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.85, 'e': 0.055415615366594666}",20,14,12.863572864268821,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.85, 'e': 0.05530478413586148}",25,10,29.75021872868045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.85, 'e': 0.05519417456758975}",25,18,15.398425564835685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.85, 'e': 0.05508378621845457}",30,18,24.173044771133558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.85, 'e': 0.05497361864601766}",30,12,20.434101790740954,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.85, 'e': 0.054863671408725626}",30,22,1.8998147144864572,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1451,False,"{'a': 0.85, 'e': 0.054753944065908174}",20,8,19.85452813876401,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.85, 'e': 0.054644436177776354}",30,19,20.595956966495972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.85, 'e': 0.0545351473054208}",20,4,25.59830922889521,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.85, 'e': 0.05442607701080996}",20,15,8.289883423578898,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.85, 'e': 0.05431722485678834}",30,6,40.28979219902637,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.85, 'e': 0.054208590407074764}",25,16,17.64577033866715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.85, 'e': 0.054100173226260616}",30,4,44.07950102158488,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.85, 'e': 0.053991972879808094}",20,10,9.912690789463326,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1459,False,"{'a': 0.85, 'e': 0.05388398893404848}",25,7,11.08336638304723,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1460,False,"{'a': 0.85, 'e': 0.053776220956180384}",25,10,27.639253959695854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.85, 'e': 0.05366866851426803}",30,10,37.944839138001115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.85, 'e': 0.05356133117723949}",20,6,12.849583622154418,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.85, 'e': 0.05345420851488501}",20,7,12.758193189158407,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.85, 'e': 0.053347300097855245}",25,17,16.423391450891103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.85, 'e': 0.053240605497659535}",20,3,29.557783214064916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.85, 'e': 0.05313412428666422}",25,15,-25.563336632414142,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1467,False,"{'a': 0.85, 'e': 0.05302785603809089}",30,20,20.81405497092657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.85, 'e': 0.052921800326014706}",25,16,-28.685520985740933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1469,False,"{'a': 0.85, 'e': 0.05281595672536268}",25,11,26.79563348795996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.85, 'e': 0.05271032481191195}",20,14,10.919535479302045,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.85, 'e': 0.05260490416228813}",25,15,17.793669631881222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.85, 'e': 0.05249969435396355}",30,3,-9.13427862617233,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
1473,False,"{'a': 0.85, 'e': 0.052394694965255624}",25,14,20.429646600451207,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.85, 'e': 0.05228990557532511}",20,6,0.6416450960491016,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1475,False,"{'a': 0.85, 'e': 0.052185325764174464}",25,17,17.695463910288808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.85, 'e': 0.05208095511264611}",30,16,29.622961101207416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.85, 'e': 0.05197679320242082}",30,16,25.89783445264432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.85, 'e': 0.05187283961601598}",30,22,13.091447526552633,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.85, 'e': 0.051769093936783944}",20,11,7.550833098104679,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
