trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
360,False,"{'a': 0.5, 'e': 0.16455423674261854}",20,3,15.14465859750921,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.16373146555890544}",30,13,-4.8532676601581635,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",25,8,33.54287626675472,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.16209824418995536}",25,17,14.607844594956614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.16128775296900558}",20,12,13.998597418396528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.16048131420416054}",30,3,-29.395817951158264,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
366,False,"{'a': 0.5, 'e': 0.15967890763313974}",25,5,-8.914227059552674,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
367,False,"{'a': 0.5, 'e': 0.15888051309497406}",30,17,17.738494807642127,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",25,13,22.650036387758004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.5, 'e': 0.1572956799768517}",30,9,25.91562059321038,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.15650920157696743}",25,0,4.305971559460408,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
371,False,"{'a': 0.5, 'e': 0.1557266555690826}",20,0,11.142309707396056,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
372,False,"{'a': 0.5, 'e': 0.1549480222912372}",25,12,-27.37058527433765,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
373,False,"{'a': 0.5, 'e': 0.15417328217978102}",20,0,22.38862477625499,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.1534024157688821}",25,2,25.973906356363727,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.1526354036900377}",25,11,27.920138059259717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.1518722266715875}",20,6,10.824998078218355,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.15111286553822956}",20,16,5.673977469493419,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.15035730121053842}",20,8,23.52561553388249,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.14960551470448571}",20,6,13.913908233191709,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.14885748713096328}",20,8,-0.03960888974308174,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.14811319969530845}",30,21,16.502232528244086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.1473726336968319}",20,0,15.857348599991738,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.14663577052834775}",25,0,-23.998047763984502,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
384,False,"{'a': 0.5, 'e': 0.14590259167570602}",20,2,28.156642764341147,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.1451730787173275}",25,10,12.537800048137997,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.14444721332374086}",25,5,21.48069174777791,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.14372497725712216}",30,5,13.453145254859097,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.14300635237083656}",20,14,10.443449645049157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.14229132060898236}",20,11,-23.02070661365817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
390,False,"{'a': 0.5, 'e': 0.14157986400593744}",30,16,16.69814267776171,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.14087196468590776}",20,0,16.87923211922478,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
392,False,"{'a': 0.5, 'e': 0.14016760486247823}",30,13,18.843481861025268,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.13946676683816583}",25,0,-13.901294459188383,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.138769433003975}",30,14,25.180991362927504,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.13807558583895513}",20,0,28.017405012787503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.5, 'e': 0.13738520790976036}",30,16,14.501473869689276,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.13669828187021155}",30,21,17.061988222469264,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.13601479046086049}",30,18,11.516626892615987,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.1353347165085562}",20,11,17.141168935746904,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.1346580429260134}",20,9,20.809232751487446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.13398475271138335}",20,12,2.3865408397803085,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.13331482894782642}",35,16,-2.2286497289640494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
403,False,"{'a': 0.5, 'e': 0.13264825480308728}",30,7,23.564690239002914,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.13198501352907185}",20,12,14.42235826939178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.1313250884614265}",25,0,28.26377116703867,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
406,False,"{'a': 0.5, 'e': 0.13066846301911936}",20,12,16.93164000559821,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.13001512070402377}",25,12,-30.85774251687171,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
408,False,"{'a': 0.5, 'e': 0.12936504510050365}",30,18,7.3747745955910355,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.12871821987500112}",20,11,12.12742629029469,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.12807462877562611}",20,16,9.347043613899054,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.12743425563174798}",20,3,29.68041458566886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.12679708435358925}",20,15,9.834721025611227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1261630989318213}",20,13,11.123949677800159,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.1255322834371622}",25,7,25.69547069643163,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.12490462201997637}",25,12,17.74788788637874,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.1242800989098765}",30,11,31.141543966336755,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.12365869841532712}",20,12,12.836338702460491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.12304040492325048}",30,15,21.40561102593196,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.12242520289863423}",20,7,22.47762928154228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.12181307688414106}",20,15,7.732684339762829,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.12120401149972035}",20,12,12.702799391094912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.12059799144222175}",25,7,19.79799382608317,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.11999500148501063}",20,8,21.584761039446015,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.11939502647758558}",20,6,24.972775250557536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.11879805134519765}",25,16,4.604998187025852,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.11820406108847166}",20,7,-0.015115150904106756,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.1176130407830293}",25,5,35.69346463291603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.11702497557911415}",20,13,-7.907891706951361,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.11643985070121858}",25,17,12.397860632598741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.11585765144771248}",25,6,26.143042238900772,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.11527836319047392}",20,16,8.694361289245473,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.11470197137452155}",20,14,10.73080040093797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.11412846151764894}",25,9,31.07723759736535,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.5, 'e': 0.1135578192100607}",25,17,14.45533812349867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.11299003011401039}",20,12,-25.43026487667425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
436,False,"{'a': 0.5, 'e': 0.11242507996344034}",20,9,14.153670561970241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.11186295456362313}",25,14,19.399466470765606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.11130363979080501}",30,21,13.805278536434464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.11074712159185099}",30,14,-12.719703407480315,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.5, 'e': 0.11019338598389174}",20,2,29.663225818826476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.10964241905397228}",20,12,16.76066366239683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.10909420695870241}",20,13,11.808447558785144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.1085487359239089}",30,3,31.381336366187956,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.10800599224428936}",25,0,19.462094454978832,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
445,False,"{'a': 0.5, 'e': 0.10746596228306791}",20,0,20.66156876119481,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.10692863247165257}",20,13,13.647206659359744,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.1063939893092943}",25,14,0.5502919612295956,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.10586201936274783}",30,18,20.506980215297315,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.10533270926593409}",35,20,29.326484751435885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.10480604571960442}",20,0,16.240099324671885,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
451,False,"{'a': 0.5, 'e': 0.1042820154910064}",20,10,17.0970876337214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.10376060541355137}",25,13,-2.2289902763097267,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.1032418023864836}",30,13,34.12341796028936,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.10272559337455119}",20,5,23.211411886050467,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.10221196540767843}",20,8,8.621548610400755,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.10170090558064004}",25,0,-60.47383901524431,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",1
457,False,"{'a': 0.5, 'e': 0.10119240105273684}",25,0,-14.63350471907426,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
458,False,"{'a': 0.5, 'e': 0.10068643904747315}",20,10,3.825510683461202,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.10018300685223579}",30,11,9.47133507788843,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.0996820918179746}",25,16,16.423497991141033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.5, 'e': 0.09918368135888474}",20,4,-31.61750998882947,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.09868776295209031}",25,16,-26.189934564520428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
463,False,"{'a': 0.5, 'e': 0.09819432413732986}",20,14,13.295257617091728,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.09770335251664321}",20,6,22.520190514885005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.09721483575406}",20,8,15.629099464102255,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.09672876157528969}",20,6,11.834566303022882,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.09624511776741324}",35,23,13.6421003663405,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.09576389217857617}",25,20,8.708928015519094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.09528507271768329}",25,7,32.2902935829799,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.09480864735409487}",25,12,11.741465703457184,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.0943346041173244}",30,6,36.920933317182694,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.09386293109673778}",20,13,13.32031183061785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.09339361644125409}",35,26,18.750499218761718,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.5, 'e': 0.09292664835904782}",30,11,-2.720279643913634,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.09246201511725258}",20,10,21.22645419171056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.09199970504166631}",20,3,30.779471530173044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.09153970651645797}",25,19,13.72880182532897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.09108200798387568}",20,4,21.041381511803586,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.0906265979439563}",20,11,12.32177506455888,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.09017346495423652}",20,12,17.03867709006569,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.08972259762946533}",20,11,8.95545092322783,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.089273984641318}",20,6,13.341580783690477,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.0888276147181114}",30,14,24.594652310930712,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.08838347664452084}",20,7,-8.34799471987843,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.08794155926129824}",20,5,-23.165217569780374,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
486,False,"{'a': 0.5, 'e': 0.08750185146499175}",20,0,33.184200514454496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.08706434220766679}",30,19,20.570172206671003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.08662902049662846}",30,7,-14.598182351160428,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
489,False,"{'a': 0.5, 'e': 0.08619587539414532}",20,14,8.928408887496435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.08576489601717459}",25,17,15.814416763756789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.08533607153708872}",20,3,23.368310687017438,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.08490939117940327}",20,14,10.804005916037507,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.08448484422350626}",25,11,12.369727089096523,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.08406242000238873}",25,18,-21.55645815109014,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08364210790237678}",20,15,8.080802648227007,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.0832238973628649}",30,18,21.168464143060667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.08280777787605056}",25,8,32.7714782205517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.08239373898667031}",30,15,-13.070929390809965,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.08198177029173696}",20,12,7.702911449251431,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.08157186144027828}",25,11,22.121420705323942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.0811640021330769}",20,0,35.11490601395967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
502,False,"{'a': 0.5, 'e': 0.08075818212241151}",25,8,18.350859184533334,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.08035439121179945}",20,11,15.96529239701031,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.07995261925574046}",20,8,20.28830697667903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.07955285615946175}",30,8,25.050336858115596,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.07915509187866444}",20,14,11.262375168453264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.07875931641927113}",30,20,17.215282016208484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.07836551983717477}",20,8,7.645287674980388,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.07797369223798889}",20,8,7.590918693634781,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.07758382377679894}",20,13,14.234090440692626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.07719590465791494}",20,14,12.77895406053821,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.07680992513462537}",20,2,7.468594647436503,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.07642587550895225}",20,11,-30.42209116768527,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.5, 'e': 0.07604374613140748}",25,17,-7.740325914791141,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.07566352740075044}",20,6,13.797137544255683,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.07528520976374668}",30,13,26.380682896219614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.07490878371492794}",30,0,18.26634549395535,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
518,False,"{'a': 0.5, 'e': 0.0745342397963533}",20,12,-24.837496834443655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
519,False,"{'a': 0.5, 'e': 0.07416156859737154}",25,13,21.49793118295516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.07379076075438468}",20,14,12.421394596212085,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.07342180695061275}",20,13,12.586230983934158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.07305469791585968}",20,13,14.352513102441575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.07268942442628039}",25,17,17.81128014890784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.07232597730414898}",20,7,27.512277272895883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.07196434741762824}",20,14,1.3654661641397097,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.0716045256805401}",25,14,18.145400413116633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.0712465030521374}",20,2,25.106697509931628,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.0708902705368767}",20,14,-1.2023369851034342,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.07053581918419231}",20,8,12.83667772353107,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.07018314008827135}",30,20,19.319782865258833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.06983222438783}",25,7,35.50091608531866,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.06948306326589085}",25,0,37.84238374249709,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.5, 'e': 0.0691356479495614}",30,19,21.833797363650792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.06878996970981359}",25,9,30.653776399588015,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.06844601986126451}",20,9,19.01598672920436,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.06810378976195819}",20,10,-4.388758654015631,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.0677632708131484}",20,8,-21.721022710228677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
538,False,"{'a': 0.5, 'e': 0.06742445445908266}",20,4,18.347158125083865,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.06708733218678724}",20,13,15.522258976581348,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.0667518955258533}",25,12,24.29219104597491,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.06641813604822402}",25,11,20.443455810115996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.0660860453679829}",20,8,8.667345689177466,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.06575561514114299}",25,11,26.105873864806505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.06542683706543727}",20,3,-16.208609695999858,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
