trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.3976004408064698}",20,9,-12.844302224809006,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.39561243860243744}",20,0,-97.79090268151292,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
186,False,"{'a': 0.5, 'e': 0.3936343764094253}",20,12,9.073371810399221,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.39166620452737816}",20,10,18.158522196625956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.3897078735047413}",20,0,-34.20116768474352,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.3877593341372176}",25,18,10.908300104210669,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.3858205374665315}",30,7,-45.84669189081725,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
191,False,"{'a': 0.5, 'e': 0.38389143477919885}",30,11,1.7738265592941806,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.3819719776053028}",25,19,-0.9290449341612503,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.3800621177172763}",30,20,20.148736995993477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.37816180712868996}",25,0,-122.34370723745383,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
195,False,"{'a': 0.5, 'e': 0.37627099809304654}",30,3,-40.984535576353636,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 1}",1
196,False,"{'a': 0.5, 'e': 0.3743896431025813}",30,16,18.285909105779346,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 0.37251769488706843}",30,0,-85.43268398251048,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
198,False,"{'a': 0.5, 'e': 0.3706551064126331}",20,7,23.62689587642156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.36880183088056995}",20,3,-19.910241764333232,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.3669578217261671}",20,8,-73.9175696941863,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
201,False,"{'a': 0.5, 'e': 0.36512303261753626}",20,4,14.467640055701002,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.3632974174544486}",30,19,19.905501805636508,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.3614809303671764}",30,3,-1.917511769456658,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 0.3596735257153405}",20,0,-37.086540113844165,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
205,False,"{'a': 0.5, 'e': 0.3578751580867638}",20,10,2.945475331725217,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.35608578229633}",30,7,-26.893897419417577,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
207,False,"{'a': 0.5, 'e': 0.3543053533848483}",20,13,2.235561348835134,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.35253382661792404}",20,1,-68.18099780971963,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
209,False,"{'a': 0.5, 'e': 0.3507711574848344}",25,3,-125.12287152974963,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 3}",1
210,False,"{'a': 0.5, 'e': 0.34901730169741024}",20,6,-77.2595447827389,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
211,False,"{'a': 0.5, 'e': 0.3472722151889232}",30,21,16.39962997951823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.3455358541129786}",30,9,-5.087699432747851,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.3438081748424137}",25,6,-1.3810713933291672,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.3420891339682016}",20,13,10.82716356187624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.3403786882983606}",20,12,15.869588499129136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.3386767948568688}",20,0,-37.01824539242581,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
217,False,"{'a': 0.5, 'e': 0.33698341088258443}",20,16,8.774075879254596,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.3352984938281715}",20,0,-21.634426381580063,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.33362200135903064}",20,13,12.348407926014618,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.33195389135223546}",20,0,9.251469932040907,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.3302941218954743}",25,0,10.387677995215732,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
222,False,"{'a': 0.5, 'e': 0.32864265128599696}",20,0,-64.3827166389696,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
223,False,"{'a': 0.5, 'e': 0.326999438029567}",20,4,-57.48929361532704,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.5, 'e': 0.3253644408394192}",20,4,-27.33066525201256,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
225,False,"{'a': 0.5, 'e': 0.3237376186352221}",20,2,-13.496454196080578,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
226,False,"{'a': 0.5, 'e': 0.322118930542046}",20,12,-9.096975536041711,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.32050833588933575}",20,1,15.800731748581185,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.31890579420988907}",25,13,-24.496496844816807,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.3173112652388396}",25,0,-40.860518575801834,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
230,False,"{'a': 0.5, 'e': 0.3157247089126454}",20,14,9.935351889620648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.3141460853680822}",20,0,7.703003369523515,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
232,False,"{'a': 0.5, 'e': 0.3125753549412418}",25,17,13.392916206249026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.31101247816653554}",20,13,11.52898864409889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.30945741577570285}",25,11,17.04242640443433,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.3079101286968243}",25,11,-0.32312429928728714,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.3063705780533402}",25,20,8.343552916211934,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.30483872516307353}",20,3,-1.6195270843691236,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.3033145315372582}",20,1,6.14483924070041,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.3017979588795719}",25,15,5.517875063010349,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.30028896908517405}",30,21,8.34491379455324,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.2987875242397482}",20,0,19.846137274886907,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
242,False,"{'a': 0.5, 'e': 0.29729358661854943}",30,17,25.50454536082929,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.29580711868545667}",20,2,-74.59645544865921,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
244,False,"{'a': 0.5, 'e': 0.2943280830920294}",25,14,14.715407827324082,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.29285644267656924}",35,9,-30.70978553834195,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 1}",1
246,False,"{'a': 0.5, 'e': 0.2913921604631864}",25,4,24.987789377821127,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.28993519966087045}",25,0,-32.72971665832725,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.2884855236625661}",25,8,-55.31213614292221,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
249,False,"{'a': 0.5, 'e': 0.28704309604425327}",30,0,20.576253401906648,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.285607880564032}",20,7,-20.612882275603198,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.5, 'e': 0.28417984116121187}",20,10,10.229548087566,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.2827589419554058}",25,12,-6.528412614454011,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.28134514724562876}",20,9,-4.482600409673583,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.2799384215094006}",20,4,26.424628185893738,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.27853872940185365}",25,16,-2.954830644025553,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.27714603575484437}",25,17,17.58802755278367,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.2757603055760701}",25,14,19.07141433846642,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.2743815040481898}",20,0,-21.953338097839808,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.2730095965279488}",20,1,11.354586091650908,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.27164454854530906}",25,0,-39.60847785924538,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
261,False,"{'a': 0.5, 'e': 0.2702863258025825}",30,10,-20.410816306101875,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
262,False,"{'a': 0.5, 'e': 0.2689348941735696}",25,0,-44.903022343322846,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
263,False,"{'a': 0.5, 'e': 0.26759021970270175}",20,7,14.948527479454443,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.2662522686041882}",25,19,-0.9821421912410202,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.2649210072611673}",25,9,3.1698881070170586,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.26359640222486147}",25,7,18.569675377368554,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.26227842021373715}",20,7,-64.13347260609464,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
268,False,"{'a': 0.5, 'e': 0.2609670281126685}",20,3,-11.869657469518849,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.25966219297210513}",30,22,12.740606700148508,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2583638820072446}",20,0,8.250732492660418,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.2570720625972084}",30,13,20.622487544389706,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.25578670228422234}",20,12,17.384103440533714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.25450776877280124}",20,5,-10.374295776906445,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.2532352299289372}",25,0,-15.721272846144188,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.2519690537792925}",25,16,5.8538204197749995,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.2507092085103961}",25,11,-17.665000005114404,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.2494556624678441}",20,3,-8.46743701494058,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.24820838415550486}",20,13,5.372088114503108,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.24696734223472733}",25,10,18.10214016435303,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.2457325055235537}",25,8,25.467779585919075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.24450384299593592}",25,14,-20.135386913692983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.5, 'e': 0.24328132378095624}",30,17,-28.885253795820454,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
283,False,"{'a': 0.5, 'e': 0.24206491716205145}",30,7,4.111320061458167,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.2408545925762412}",25,17,15.822390311285147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.23965031961336}",25,6,-22.520807522695478,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
286,False,"{'a': 0.5, 'e': 0.2384520680152932}",20,0,-31.440718988032202,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.23725980767521673}",20,8,2.547333192574315,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.23607350863684065}",20,0,-29.398680337853037,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
289,False,"{'a': 0.5, 'e': 0.23489314109365644}",35,17,14.160617172610854,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.23371867538818816}",20,3,-3.5903860438759723,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.23255008201124722}",35,17,-0.7538918346674333,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.231387331601191}",25,18,8.52416696646579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.23023039494318503}",20,2,-0.5344940379614509,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.2290792429684691}",25,14,14.921308672367156,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.22793384675362674}",30,23,12.7524071448914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.22679417751985861}",20,7,-17.793836900848195,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.22566020663225933}",20,10,-7.158921520880707,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.22453190559909803}",20,8,2.494522660513498,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.22340924607110255}",30,13,-79.90736331141966,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
300,False,"{'a': 0.5, 'e': 0.22229219984074702}",20,5,25.91218926442798,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.2211807388415433}",20,6,25.837810316387294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.22007483514733558}",20,4,-73.1171719463657,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
303,False,"{'a': 0.5, 'e': 0.2189744609715989}",20,3,7.972693559104584,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.2178795886667409}",20,14,1.2719960451613899,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.2167901907234072}",20,12,5.998383774549993,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.21570623976979014}",20,10,-34.89995672875342,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
307,False,"{'a': 0.5, 'e': 0.21462770857094118}",30,10,5.266944394593777,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.21355457002808648}",20,0,-10.283104207132048,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
309,False,"{'a': 0.5, 'e': 0.21248679717794605}",25,10,-12.925993997878606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
310,False,"{'a': 0.5, 'e': 0.21142436319205632}",20,7,14.719370169351967,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.21036724137609603}",35,21,27.196213913102874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.20931540516921554}",25,8,-0.2517615387872927,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.20826882814336947}",25,14,-20.275657546543805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
314,False,"{'a': 0.5, 'e': 0.20722748400265262}",30,22,11.119505436023672,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.20619134658263935}",30,21,15.723945545467467,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.20516038984972615}",20,8,-9.682961152731526,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.2041345879004775}",20,10,-35.05707015367885,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
318,False,"{'a': 0.5, 'e': 0.2031139149609751}",25,7,12.19149110276191,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.5, 'e': 0.20209834538617025}",20,16,9.238844498207328,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.2010878536592394}",25,10,30.304212613611597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.2000824143909432}",20,13,13.748071314781711,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.19908200231898848}",25,8,4.747875261002667,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.19808659230739353}",25,0,-7.276455865031272,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.19709615934585656}",25,11,-12.71271022780168,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
325,False,"{'a': 0.5, 'e': 0.19611067854912728}",30,10,-34.64268573504165,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
326,False,"{'a': 0.5, 'e': 0.19513012515638165}",20,15,10.305357271821407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.19415447453059972}",20,15,8.446534065596664,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.19318370215794672}",30,13,-23.28073981186839,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
329,False,"{'a': 0.5, 'e': 0.192217783647157}",25,3,-25.484420647505193,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.1912566947289212}",20,12,12.689400845543247,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.1903004112552766}",20,0,-29.051499655451998,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.18934890919900021}",25,13,7.45761199680182,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.18840216465300522}",20,4,29.08686249413263,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.18746015382974018}",25,1,13.176745265076779,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.1865228530605915}",25,0,33.28682623315362,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.5, 'e': 0.18559023879528855}",25,17,-28.716805806155726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
337,False,"{'a': 0.5, 'e': 0.1846622876013121}",30,15,27.959825235720217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.18373897616330553}",30,20,18.897748369998567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.182820281282489}",35,23,22.292096711763474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.18190617987607657}",20,13,6.38698673410413,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.18099664897669618}",35,10,-3.688989477752539,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
342,False,"{'a': 0.5, 'e': 0.1800916657318127}",25,6,22.18226429859009,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.17919120740315364}",20,15,12.009477050996491,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.17829525136613786}",20,10,7.8135634426845355,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.17740377510930716}",30,20,8.60063298049085,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.17651675623376062}",25,7,-8.172830493370501,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",20,2,-22.36662097939728,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",25,9,28.186248304269274,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.17388222158237718}",30,12,10.573561505681184,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.1730128104744653}",25,20,8.040137391572038,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.5, 'e': 0.17214774642209296}",20,3,-1.316390277689605,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",20,15,8.802139111808442,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.17043057265153258}",25,19,12.70976872650376,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.16957841978827493}",25,11,23.815815305650457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",35,20,-15.942664272963258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",25,6,31.35527184592095,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",30,14,30.50680567292572,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",30,21,15.165134781282307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",20,8,24.614607544734792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.5, 'e': 0.16455423674261854}",25,15,17.196275495016444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.5, 'e': 0.16373146555890544}",25,17,13.185534042506681,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.16291280823111093}",20,14,10.994851113482657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.5, 'e': 0.16209824418995536}",20,10,-11.244707892447723,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
364,False,"{'a': 0.5, 'e': 0.16128775296900558}",30,10,7.985664039640083,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
365,False,"{'a': 0.5, 'e': 0.16048131420416054}",20,1,27.43045007945433,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.5, 'e': 0.15967890763313974}",20,14,-32.183808011229864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
367,False,"{'a': 0.5, 'e': 0.15888051309497406}",20,3,36.17112195640396,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",20,6,17.634401142265954,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
